,Confidence,QualityBrightness,QualitySharpness,deltat,dur,fa,fps,hits,n0,n1,proponeface,score,dprime,spind
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1071_child0_jbT_scientific.pickle,99.87655568416862,53.085910358081755,97.77638226709013,167,158.333333,0.6796116504854369,12.000000025263157,0.8532110091743119,206,545,0.8963157894736842,0.38813857897827364,0.5836917185338995,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1082_child0_6BC_scientific.pickle,99.99662198569735,38.54722696306757,99.63766292411249,167,154.75,0.5954545454545455,12.0,0.8026490066225166,220,755,0.8432956381260097,0.49106002554278416,0.609522293445302,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_110_child0_session1_scientific.pickle,98.91311378064363,49.049867090971574,99.9164496401082,167,126.666667,0.1572700296735905,11.999999968421053,0.5361216730038023,337,526,0.4842105263157895,0.563858695652174,1.0964089186084975,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1191_child0_LW5kW^_scientific.pickle,99.91797402000041,25.294848174842766,99.03675287466932,167,163.333333,0.35294117647058826,12.000000024489795,0.6815020862308763,221,719,0.7556122448979592,0.5395003376097232,0.8492952227507504,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1216_child0_NYyQ4T_scientific.pickle,99.67497986682235,58.07457480436586,99.61739684407654,167,156.0,0.3827751196172249,12.0,0.7476415094339622,209,848,0.8514957264957265,0.49623588456712675,0.9652867162710763,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1288_child0_mRWKgM_scientific.pickle,98.94212634846316,22.7120571492082,90.37103222345901,167,156.666667,0.05847953216374269,11.999999974468086,0.38571428571428573,171,350,0.31382978723404253,0.4610169491525424,1.2771593834778243,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1354_child1_9pHtxK_scientific.pickle,99.93356228610237,52.79555163101549,98.58454509627236,167,161.166667,0.22,11.999999975180973,0.7432432432432432,500,592,0.8045501551189245,0.4820051413881748,1.42556982516022,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1395_child0_w5RjjZ_scientific.pickle,98.30353176978326,31.656294607347057,99.74733709519909,167,156.833333,0.008421052631578947,12.000000025504782,0.012658227848101266,475,790,0.03294367693942614,0.1935483870967742,0.15359718806971756,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1420_child0_76dqRq_scientific.pickle,99.65742865668403,33.2642721293885,99.7200545511128,167,154.583333,0.04716981132075472,12.00000002587601,0.2715008431703204,530,593,0.2183288409703504,0.49135802469135803,1.0646572411917954,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1427_child0_pYbVhV_scientific.pickle,99.0722500890075,56.15691939904412,99.6943330079637,167,153.75,0.5878136200716846,12.0,0.7690140845070422,279,355,0.6563685636856369,0.43765483071841454,0.5136794612315303,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1441_child0_X13MpJ_scientific.pickle,99.99014250503508,42.45893009949788,99.90092435481229,167,154.333333,0.29080118694362017,12.000000025917926,0.5312046444121916,337,689,0.7791576673866091,0.37907137907137906,0.6293440345798359,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1503_child0_BBjHh9_scientific.pickle,99.81987408247484,43.381456259177696,99.94925108191644,167,158.25,0.4844961240310077,12.0,0.6839237057220708,258,734,0.7883096366508688,0.4575818303273213,0.5175715066140292,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1534_child0_qJQb00_scientific.pickle,99.34933615814556,38.305525096980006,98.83790266513824,167,164.833333,0.11143270622286541,12.000000024266935,0.3646322378716745,691,639,0.35591506572295245,0.4602272727272727,0.8728399848350937,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_1984_child1_mPx26b_scientific.pickle,99.39936348496785,33.96126982870467,99.93404552661276,200,157.9,0.6704244031830239,30.0,0.6829727187206021,1508,1063,0.7548005908419497,0.2675426334917529,0.03494244292093329,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2036_child0_qDwXj2_scientific.pickle,99.87254031273167,29.063803280781244,99.80830305921751,200,161.766667,0.41732283464566927,29.999999938182565,0.7583988563259471,889,1399,0.8834191555097838,0.47097225460480296,0.9099085140452982,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2043_child0_dt0bLL_scientific.pickle,99.916583054154,26.40089315838284,99.555128620289,120,157.8,0.19230769230769232,8.333333333333332,0.463302752293578,234,436,0.6155015197568389,0.4469135802469136,0.7773073053857087,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2062_child0_zL8Gyh_scientific.pickle,99.83080423180124,28.14361352552364,99.69480277236045,200,157.666667,0.13403990024937656,29.999999936575055,0.354317998385795,1604,1239,0.5090870667793744,0.38771274387712745,0.733806784104513,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2115_child0_q7lGx6_scientific.pickle,99.5570365977024,44.05304947784795,99.74323258020708,200,159.233333,0.3780701754385965,30.000000062800922,0.7550860719874805,1140,1278,0.7392759991630048,0.5392018114916501,1.0011357927124584,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2129_child0_rDzVRK_scientific.pickle,99.3814719741939,30.236803906006802,99.90600522784158,200,162.5,0.22405498281786942,30.0,0.6205882352941177,1455,1360,0.7976214886200533,0.6473007712082263,1.065595833218993,1
coding/osf/tqgkc/osfstorage/novelverbs_coded/novelverbs_2131_child0_mM6LVk_scientific.pickle,99.85939804260894,55.59554207890027,99.59261952819746,200,153.7,0.225531914893617,30.000000000000004,0.5007072135785007,705,1414,0.8460871450249295,0.31411734563156546,0.7554153680988172,1
